start_id,start_vertex_type,end_id,end_vertex_type
23667,City,82,Country
23668,City,82,Country
23672,City,82,Country
23679,City,82,Country
23681,City,82,Country
23684,City,82,Country
23687,City,82,Country
23689,City,82,Country
23690,City,82,Country
23692,City,82,Country
23697,City,82,Country
23700,City,82,Country
23701,City,82,Country
23702,City,82,Country
23703,City,82,Country
23704,City,82,Country
23708,City,82,Country
23749,City,82,Country
23715,City,82,Country
23716,City,82,Country
23718,City,82,Country
23722,City,82,Country
23723,City,82,Country
23725,City,82,Country
23728,City,82,Country
23729,City,82,Country
23731,City,82,Country
23735,City,82,Country
23740,City,82,Country
23743,City,82,Country
23745,City,82,Country
23747,City,82,Country
23751,City,82,Country
23752,City,82,Country
23754,City,82,Country
23755,City,82,Country
23757,City,82,Country
24458,City,82,Country
23759,City,82,Country
23760,City,82,Country
23761,City,82,Country
23769,City,82,Country
23772,City,82,Country
23774,City,82,Country
23778,City,82,Country
23792,City,82,Country
23795,City,82,Country
23799,City,82,Country
23801,City,82,Country
23804,City,82,Country
23813,City,82,Country
23816,City,82,Country
23819,City,82,Country
23843,City,82,Country
23850,City,82,Country
23870,City,82,Country
23871,City,82,Country
23878,City,82,Country
23882,City,82,Country
23887,City,82,Country
23889,City,82,Country
23903,City,82,Country
23905,City,82,Country
23907,City,82,Country
23916,City,82,Country
23917,City,82,Country
23924,City,82,Country
24460,City,82,Country
23954,City,82,Country
23957,City,82,Country
23960,City,82,Country
23966,City,82,Country
23967,City,82,Country
23968,City,82,Country
23969,City,82,Country
23970,City,82,Country
23975,City,82,Country
24002,City,82,Country
24009,City,82,Country
24013,City,82,Country
24022,City,82,Country
24023,City,82,Country
24024,City,82,Country
24025,City,82,Country
24027,City,82,Country
24035,City,82,Country
24043,City,82,Country
24044,City,82,Country
24046,City,82,Country
24048,City,82,Country
24060,City,82,Country
24062,City,82,Country
24064,City,82,Country
24065,City,82,Country
24068,City,82,Country
24085,City,82,Country
24089,City,82,Country
24097,City,82,Country
24099,City,82,Country
24100,City,82,Country
24102,City,82,Country
24103,City,82,Country
24113,City,82,Country
24122,City,82,Country
24127,City,82,Country
24136,City,82,Country
24142,City,82,Country
24143,City,82,Country
24146,City,82,Country
24148,City,82,Country
24149,City,82,Country
24151,City,82,Country
24157,City,82,Country
24162,City,82,Country
24163,City,82,Country
24164,City,82,Country
24183,City,82,Country
24461,City,82,Country
24190,City,82,Country
24464,City,82,Country
24201,City,82,Country
24206,City,82,Country
24207,City,82,Country
24209,City,82,Country
24212,City,82,Country
24214,City,82,Country
24215,City,82,Country
24227,City,82,Country
24233,City,82,Country
24234,City,82,Country
24277,City,82,Country
24283,City,82,Country
24303,City,82,Country
24306,City,82,Country
24307,City,82,Country
24311,City,82,Country
24312,City,82,Country
24323,City,82,Country
24353,City,82,Country
24354,City,82,Country
24355,City,82,Country
24356,City,82,Country
24359,City,82,Country
24360,City,82,Country
24361,City,82,Country
24375,City,82,Country
24376,City,82,Country
24378,City,82,Country
24381,City,82,Country
24383,City,82,Country
24384,City,82,Country
24385,City,82,Country
24487,City,82,Country
24388,City,82,Country
24489,City,82,Country
24394,City,82,Country
24395,City,82,Country
24411,City,82,Country
24412,City,82,Country
24413,City,82,Country
24416,City,82,Country
24417,City,82,Country
24418,City,82,Country
24420,City,82,Country
24421,City,82,Country
24422,City,82,Country
24423,City,82,Country
24424,City,82,Country
24425,City,82,Country
24427,City,82,Country
24428,City,82,Country
24430,City,82,Country
24432,City,82,Country
24503,City,82,Country
24436,City,82,Country
24438,City,82,Country
24439,City,82,Country
24440,City,82,Country
24446,City,82,Country
24451,City,82,Country
24452,City,82,Country
24508,City,82,Country
24456,City,82,Country
24512,City,82,Country
24529,City,82,Country
24530,City,82,Country
24534,City,82,Country
24536,City,82,Country
24544,City,82,Country
24550,City,82,Country
24562,City,82,Country
24574,City,82,Country
24598,City,82,Country
24610,City,82,Country
24615,City,82,Country
24616,City,82,Country
24618,City,82,Country
24632,City,82,Country
24634,City,82,Country
24648,City,82,Country
24656,City,82,Country
24663,City,82,Country
24666,City,82,Country
24676,City,82,Country
24688,City,82,Country
24678,City,82,Country
24679,City,82,Country
24680,City,82,Country
24681,City,82,Country
24682,City,82,Country
24684,City,82,Country
24685,City,82,Country
24691,City,82,Country
24693,City,82,Country
24694,City,82,Country
24695,City,82,Country
24696,City,82,Country
24702,City,82,Country
24707,City,82,Country
24709,City,82,Country
24794,City,82,Country
24724,City,82,Country
24730,City,82,Country
24731,City,82,Country
24732,City,82,Country
24735,City,82,Country
24737,City,82,Country
24740,City,82,Country
24751,City,82,Country
24778,City,82,Country
24784,City,82,Country
24814,City,82,Country
24816,City,82,Country
24821,City,82,Country
24823,City,82,Country
24829,City,82,Country
24830,City,82,Country
24835,City,82,Country
24837,City,82,Country
24842,City,82,Country
24846,City,82,Country
24850,City,82,Country
24853,City,82,Country
24856,City,82,Country
24863,City,82,Country
24868,City,82,Country
24870,City,82,Country
24872,City,82,Country
24874,City,82,Country
24879,City,82,Country
24880,City,82,Country
24881,City,82,Country
24882,City,82,Country
24883,City,82,Country
24884,City,82,Country
24885,City,82,Country
24886,City,82,Country
24887,City,82,Country
24889,City,82,Country
24896,City,82,Country
24898,City,82,Country
24900,City,82,Country
24901,City,82,Country
24902,City,82,Country
24906,City,82,Country
24923,City,82,Country
24928,City,82,Country
24932,City,82,Country
24938,City,82,Country
24943,City,82,Country
24952,City,82,Country
24954,City,82,Country
24957,City,82,Country
24965,City,82,Country
24966,City,82,Country
24975,City,82,Country
24983,City,82,Country
24990,City,82,Country
24995,City,82,Country
24998,City,82,Country
25001,City,82,Country
25004,City,82,Country
25013,City,82,Country
25025,City,82,Country
25029,City,82,Country
25032,City,82,Country
25034,City,82,Country
25035,City,82,Country
25040,City,82,Country
25041,City,82,Country
25042,City,82,Country
25043,City,82,Country
25048,City,82,Country
25051,City,82,Country
25052,City,82,Country
25055,City,82,Country
25056,City,82,Country
25058,City,82,Country
25064,City,82,Country
25075,City,82,Country
25081,City,82,Country
25083,City,82,Country
25087,City,82,Country
25093,City,82,Country
25096,City,82,Country
25098,City,82,Country
25102,City,82,Country
25109,City,82,Country
25111,City,82,Country
25112,City,82,Country
25113,City,82,Country
25114,City,82,Country
25115,City,82,Country
25119,City,82,Country
25129,City,82,Country
25132,City,82,Country
25135,City,82,Country
25140,City,82,Country
25142,City,82,Country
25145,City,82,Country
25151,City,82,Country
25152,City,82,Country
25155,City,82,Country
25156,City,82,Country
25160,City,82,Country
25165,City,82,Country
25166,City,82,Country
25167,City,82,Country
25173,City,82,Country
25174,City,82,Country
25178,City,82,Country
25180,City,82,Country
25182,City,82,Country
25184,City,82,Country
25193,City,82,Country
25198,City,82,Country
25197,City,82,Country
25204,City,82,Country
25209,City,82,Country
25211,City,82,Country
25220,City,82,Country
25226,City,82,Country
25227,City,82,Country
25228,City,82,Country
25232,City,82,Country
25246,City,82,Country
25247,City,82,Country
25251,City,82,Country
25253,City,82,Country
25254,City,82,Country
25257,City,82,Country
25263,City,82,Country
25264,City,82,Country
25265,City,82,Country
25269,City,82,Country
25270,City,82,Country
25275,City,82,Country
25299,City,82,Country
25308,City,82,Country
25312,City,82,Country
25313,City,82,Country
25324,City,82,Country
25330,City,82,Country
25331,City,82,Country
25333,City,82,Country
25335,City,82,Country
25317,City,82,Country
25318,City,82,Country
25339,City,82,Country
25341,City,82,Country
25342,City,82,Country
25344,City,82,Country
25350,City,82,Country
25351,City,82,Country
25353,City,82,Country
25358,City,82,Country
25362,City,82,Country
25363,City,82,Country
25367,City,82,Country
25369,City,82,Country
25377,City,82,Country
25382,City,82,Country
25383,City,82,Country
25386,City,82,Country
25391,City,82,Country
25395,City,82,Country
25398,City,82,Country
25399,City,82,Country
25400,City,82,Country
25401,City,82,Country
25402,City,82,Country
25413,City,82,Country
25417,City,82,Country
25423,City,82,Country
25425,City,82,Country
25429,City,82,Country
25430,City,82,Country
25437,City,82,Country
25438,City,82,Country
25441,City,82,Country
25442,City,82,Country
25445,City,82,Country
25451,City,82,Country
25452,City,82,Country
25453,City,82,Country
25454,City,82,Country
25457,City,82,Country
25463,City,82,Country
25467,City,82,Country
25470,City,82,Country
25472,City,82,Country
25473,City,82,Country
25474,City,82,Country
25480,City,82,Country
25489,City,82,Country
25504,City,82,Country
25506,City,82,Country
25515,City,82,Country
25518,City,82,Country
25521,City,82,Country
25526,City,82,Country
25528,City,82,Country
25533,City,82,Country
25780,City,82,Country
25787,City,82,Country
25790,City,82,Country
25551,City,82,Country
25552,City,82,Country
25555,City,82,Country
25558,City,82,Country
25720,City,82,Country
25562,City,82,Country
25721,City,82,Country
25722,City,82,Country
25564,City,82,Country
25566,City,82,Country
25567,City,82,Country
25568,City,82,Country
25570,City,82,Country
25571,City,82,Country
25572,City,82,Country
25573,City,82,Country
25579,City,82,Country
25581,City,82,Country
25582,City,82,Country
25587,City,82,Country
25590,City,82,Country
25593,City,82,Country
25598,City,82,Country
25601,City,82,Country
25603,City,82,Country
25609,City,82,Country
25727,City,82,Country
25648,City,82,Country
25651,City,82,Country
25660,City,82,Country
25668,City,82,Country
25673,City,82,Country
25677,City,82,Country
25679,City,82,Country
25682,City,82,Country
25688,City,82,Country
25696,City,82,Country
25699,City,82,Country
25711,City,82,Country
25712,City,82,Country
25716,City,82,Country
25737,City,82,Country
25745,City,82,Country
25747,City,82,Country
25755,City,82,Country
25757,City,82,Country
25759,City,82,Country
25794,City,82,Country
25796,City,82,Country
25797,City,82,Country
25761,City,82,Country
25768,City,82,Country
25804,City,82,Country
25805,City,82,Country
25807,City,82,Country
25808,City,82,Country
25809,City,82,Country
25814,City,82,Country
25816,City,82,Country
25822,City,82,Country
25825,City,82,Country
25828,City,82,Country
25829,City,82,Country
25832,City,82,Country
25833,City,82,Country
25839,City,82,Country
25845,City,82,Country
25847,City,82,Country
25849,City,82,Country
25850,City,82,Country
25856,City,82,Country
25857,City,82,Country
25876,City,82,Country
25895,City,82,Country
25898,City,82,Country
25906,City,82,Country
25912,City,82,Country
25923,City,82,Country
25929,City,82,Country
25962,City,82,Country
25936,City,82,Country
25946,City,82,Country
25947,City,82,Country
25950,City,82,Country
25953,City,82,Country
25955,City,82,Country
25959,City,82,Country
25966,City,82,Country
25967,City,82,Country
25981,City,82,Country
25986,City,82,Country
25991,City,82,Country
26001,City,82,Country
26004,City,82,Country
26007,City,82,Country
26008,City,82,Country
26009,City,82,Country
26029,City,82,Country
26030,City,82,Country
26036,City,82,Country
26039,City,82,Country
26047,City,82,Country
26048,City,82,Country
26049,City,82,Country
26066,City,82,Country
26069,City,82,Country
26084,City,82,Country
26085,City,82,Country
26087,City,82,Country
26089,City,82,Country
26091,City,82,Country
26092,City,82,Country
26102,City,82,Country
26128,City,82,Country
26111,City,82,Country
26113,City,82,Country
26116,City,82,Country
26124,City,82,Country
26141,City,82,Country
26146,City,82,Country
26147,City,82,Country
26149,City,82,Country
26152,City,82,Country
26154,City,82,Country
26156,City,82,Country
26161,City,82,Country
26162,City,82,Country
26163,City,82,Country
26298,City,82,Country
26300,City,82,Country
26180,City,82,Country
26302,City,82,Country
26303,City,82,Country
26304,City,82,Country
26185,City,82,Country
26189,City,82,Country
26190,City,82,Country
26192,City,82,Country
26197,City,82,Country
26198,City,82,Country
26200,City,82,Country
26201,City,82,Country
26204,City,82,Country
26205,City,82,Country
26207,City,82,Country
26310,City,82,Country
26210,City,82,Country
26213,City,82,Country
26214,City,82,Country
26217,City,82,Country
26220,City,82,Country
26231,City,82,Country
26234,City,82,Country
26236,City,82,Country
26243,City,82,Country
26245,City,82,Country
26246,City,82,Country
26254,City,82,Country
26259,City,82,Country
26318,City,82,Country
26322,City,82,Country
26323,City,82,Country
26325,City,82,Country
26281,City,82,Country
26282,City,82,Country
26285,City,82,Country
26287,City,82,Country
26290,City,82,Country
26293,City,82,Country
26347,City,82,Country
26349,City,82,Country
26352,City,82,Country
26356,City,82,Country
26358,City,82,Country
26362,City,82,Country
26367,City,82,Country
26371,City,82,Country
26373,City,82,Country
26382,City,82,Country
26384,City,82,Country
26386,City,82,Country
26392,City,82,Country
26393,City,82,Country
26394,City,82,Country
26395,City,82,Country
26397,City,82,Country
26398,City,82,Country
26401,City,82,Country
26402,City,82,Country
26403,City,82,Country
26404,City,82,Country
26405,City,82,Country
26408,City,82,Country
26409,City,82,Country
26411,City,82,Country
26415,City,82,Country
26429,City,82,Country
26436,City,82,Country
26442,City,82,Country
26447,City,82,Country
26448,City,82,Country
26454,City,82,Country
26456,City,82,Country
26462,City,82,Country
26479,City,82,Country
26484,City,82,Country
26487,City,82,Country
26493,City,82,Country
26501,City,82,Country
26512,City,82,Country
26515,City,82,Country
26518,City,82,Country
26519,City,82,Country
26522,City,82,Country
26524,City,82,Country
26529,City,82,Country
26533,City,82,Country
26542,City,82,Country
26543,City,82,Country
26556,City,82,Country
26561,City,82,Country
26564,City,82,Country
26565,City,82,Country
